OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,OrderCostPrice,OrderSellingPrice
7580,2020/11/23,2020/11/27,Second Class,AT-10735,OFF-AP-10000275,1575,2625
7581,2020/11/23,2020/11/27,Second Class,AT-10735,OFF-AR-10004999,16,18
7582,2020/08/13,2020/08/16,First Class,EJ-13720,OFF-ST-10003816,338,423
7583,2020/04/16,2020/04/21,Standard Class,DM-13345,FUR-CH-10003968,77,128
7584,2019/03/21,2019/03/25,Standard Class,KH-16690,TEC-PH-10000730,3150,3500
7585,2019/03/21,2019/03/25,Standard Class,KH-16690,OFF-LA-10004409,9,14
7586,2019/03/21,2019/03/25,Standard Class,KH-16690,OFF-PA-10000675,111,123
7587,2019/03/21,2019/03/25,Standard Class,KH-16690,OFF-AR-10001573,8,9
7588,2019/03/21,2019/03/25,Standard Class,KH-16690,OFF-BI-10001597,61,123
7589,2022/11/16,2022/11/22,Standard Class,MB-18085,FUR-FU-10001196,9,17
7590,2020/09/25,2020/09/29,Standard Class,DK-12895,OFF-AR-10004602,90,129
7591,2021/09/05,2021/09/09,Standard Class,DB-13210,FUR-FU-10000260,47,58
7592,2021/09/05,2021/09/09,Standard Class,DB-13210,FUR-CH-10001146,57,71
7593,2021/09/05,2021/09/09,Standard Class,DB-13210,OFF-AR-10000896,4,8
7594,2021/09/05,2021/09/09,Standard Class,DB-13210,FUR-CH-10000309,532,887
7595,2022/04/20,2022/04/24,Standard Class,CV-12295,OFF-BI-10001989,117,147
7596,2022/04/20,2022/04/24,Standard Class,CV-12295,OFF-BI-10001036,29,37
7597,2020/06/15,2020/06/19,Standard Class,GK-14620,TEC-PH-10002103,158,226
7598,2019/09/17,2019/09/22,Standard Class,JA-15970,OFF-AR-10001473,4,5
7599,2019/09/17,2019/09/22,Standard Class,JA-15970,OFF-AR-10000411,23,38
7600,2019/09/17,2019/09/22,Standard Class,JA-15970,OFF-PA-10000246,20,40
7601,2019/09/17,2019/09/22,Standard Class,JA-15970,TEC-MA-10004086,15,30
7602,2019/09/17,2019/09/22,Standard Class,JA-15970,OFF-PA-10003039,119,149
7603,2019/09/17,2019/09/22,Standard Class,JA-15970,TEC-AC-10004633,39,56
7604,2021/07/08,2021/07/12,Standard Class,TH-21115,OFF-PA-10000289,6,13
7605,2021/05/27,2021/05/31,Standard Class,BS-11665,FUR-FU-10003247,18,25
7606,2021/05/27,2021/05/31,Standard Class,BS-11665,FUR-FU-10002191,4,6
7607,2021/05/27,2021/05/31,Standard Class,BS-11665,OFF-ST-10001496,1168,1297
7608,2022/12/24,2022/12/27,First Class,NS-18505,OFF-ST-10000585,211,264
7609,2022/05/03,2022/05/07,Standard Class,MK-18160,OFF-PA-10001166,16,26
7610,2022/05/03,2022/05/07,Standard Class,MK-18160,OFF-AR-10003651,16,23
7611,2019/02/22,2019/02/24,First Class,SA-20830,OFF-PA-10001800,16,19
7612,2020/02/08,2020/02/11,First Class,BH-11710,OFF-PA-10000791,9,10
7613,2020/02/08,2020/02/11,First Class,BH-11710,OFF-FA-10000134,3,6
7614,2020/02/08,2020/02/11,First Class,BH-11710,OFF-AR-10001149,5,6
7615,2020/08/24,2020/08/28,Second Class,SC-20380,FUR-FU-10000010,10,15
7616,2019/11/30,2019/12/04,Standard Class,RF-19345,OFF-BI-10000201,5,7
7617,2021/12/10,2021/12/16,Standard Class,CM-12235,OFF-PA-10001776,9,19
7618,2021/12/10,2021/12/16,Standard Class,CM-12235,OFF-BI-10003656,612,680
7619,2022/10/27,2022/10/29,First Class,JM-15655,FUR-TA-10001539,114,190
7620,2022/10/27,2022/10/29,First Class,JM-15655,TEC-PH-10004100,36,72
7621,2019/11/25,2019/11/29,Standard Class,RB-19435,TEC-PH-10001580,432,540
7622,2019/11/25,2019/11/29,Standard Class,RB-19435,FUR-CH-10002335,363,725
7623,2019/11/25,2019/11/29,Standard Class,RB-19435,OFF-AR-10004707,5,7
7624,2019/07/14,2019/07/20,Standard Class,SS-20515,OFF-AP-10000576,20,39
7625,2020/05/23,2020/05/27,Second Class,NM-18445,OFF-AP-10001394,680,851
7626,2020/05/23,2020/05/27,Second Class,NM-18445,FUR-FU-10003724,53,75
7627,2020/11/21,2020/11/23,Second Class,EM-14095,OFF-AP-10002867,293,326
7628,2020/11/21,2020/11/23,Second Class,EM-14095,TEC-AC-10002718,21,23
7629,2020/11/21,2020/11/23,Second Class,EM-14095,OFF-LA-10003121,8,17
7630,2019/03/30,2019/04/01,First Class,MP-17470,OFF-EN-10002230,302,336
7631,2019/03/30,2019/04/01,First Class,MP-17470,TEC-PH-10001819,202,252
7632,2019/03/30,2019/04/01,First Class,MP-17470,FUR-CH-10002304,89,127
7633,2022/12/29,2023/01/01,Second Class,KH-16360,FUR-CH-10002602,845,1208
7634,2022/12/29,2023/01/01,Second Class,KH-16360,OFF-BI-10002414,9,13
7635,2022/12/29,2023/01/01,Second Class,KH-16360,OFF-AR-10003696,31,35
7636,2022/12/29,2023/01/01,Second Class,KH-16360,FUR-CH-10004495,150,301
7637,2022/12/29,2023/01/01,Second Class,KH-16360,FUR-CH-10001270,129,259
7638,2022/03/02,2022/03/08,Standard Class,DB-13555,OFF-AR-10001615,30,60
7639,2022/03/02,2022/03/08,Standard Class,DB-13555,OFF-EN-10003286,46,58
7640,2022/03/02,2022/03/08,Standard Class,DB-13555,FUR-BO-10003660,265,442
7641,2022/03/02,2022/03/08,Standard Class,DB-13555,OFF-PA-10002764,34,68
7642,2021/10/06,2021/10/07,First Class,LB-16795,TEC-MA-10001695,493,704
7643,2021/10/06,2021/10/07,First Class,LB-16795,OFF-BI-10002824,11,18
7644,2021/10/06,2021/10/07,First Class,LB-16795,OFF-BI-10002571,6,12
7645,2021/10/06,2021/10/07,First Class,LB-16795,TEC-AC-10001553,54,68
7646,2020/04/05,2020/04/11,Standard Class,CA-11965,FUR-CH-10003973,803,892
7647,2019/09/09,2019/09/13,Standard Class,DL-12925,TEC-MA-10002073,1040,1300
7648,2021/03/15,2021/03/16,First Class,FC-14335,OFF-BI-10003529,3,5
7649,2021/03/15,2021/03/16,First Class,FC-14335,FUR-CH-10000309,676,1352
7650,2020/12/27,2020/12/31,Standard Class,DB-13120,FUR-TA-10004154,1394,1549
7651,2020/12/27,2020/12/31,Standard Class,DB-13120,OFF-EN-10003286,18,20
7652,2022/08/07,2022/08/08,First Class,CK-12205,TEC-AC-10001552,84,119
7653,2022/08/07,2022/08/08,First Class,CK-12205,OFF-ST-10002790,106,118
7654,2020/03/22,2020/03/27,Standard Class,FW-14395,OFF-AR-10003217,14,20
7655,2020/11/30,2020/12/02,Second Class,JM-15865,FUR-FU-10002813,40,81
7656,2020/11/30,2020/12/02,Second Class,JM-15865,OFF-PA-10003848,16,26
7657,2019/04/15,2019/04/15,Same Day,PS-18970,OFF-AP-10000240,86,107
7658,2019/04/15,2019/04/15,Same Day,PS-18970,FUR-FU-10004091,169,188
7659,2022/07/30,2022/08/02,First Class,TC-21475,OFF-BI-10001071,69,77
7660,2022/06/01,2022/06/05,Standard Class,CV-12805,OFF-BI-10003676,38,54
7661,2019/01/07,2019/01/12,Standard Class,VS-21820,FUR-FU-10004864,38,77
7662,2019/01/07,2019/01/12,Standard Class,VS-21820,OFF-BI-10003708,7,10
7663,2022/09/29,2022/10/01,First Class,SC-20575,OFF-AR-10002067,50,99
7664,2022/09/13,2022/09/19,Standard Class,SG-20605,OFF-AR-10003158,14,16
7665,2019/10/22,2019/10/26,Standard Class,NB-18580,FUR-FU-10000193,91,130
7666,2021/10/04,2021/10/08,Standard Class,DR-12940,OFF-BI-10000977,24,30
7667,2021/10/04,2021/10/08,Standard Class,DR-12940,TEC-CO-10001449,2700,5400
7668,2021/10/04,2021/10/08,Standard Class,DR-12940,OFF-ST-10000136,60,119
7669,2020/11/27,2020/11/29,Second Class,MA-17560,OFF-PA-10000743,20,40
7670,2020/11/27,2020/11/29,Second Class,MA-17560,OFF-PA-10001019,42,60
7671,2020/11/27,2020/11/29,Second Class,MA-17560,TEC-AC-10003095,156,260
7672,2020/11/27,2020/11/29,Second Class,MA-17560,FUR-BO-10002916,120,171
7673,2020/11/27,2020/11/29,Second Class,MA-17560,FUR-FU-10002506,19,39
7674,2020/11/27,2020/11/29,Second Class,MA-17560,OFF-PA-10003823,77,155
7675,2020/11/27,2020/11/29,Second Class,MA-17560,FUR-TA-10004619,357,446
7676,2022/05/06,2022/05/09,Second Class,TS-21655,OFF-AP-10001271,107,153
7677,2019/10/08,2019/10/08,Same Day,JG-15115,TEC-AC-10002331,16,23
7678,2019/12/31,2020/01/07,Standard Class,KM-16375,OFF-PA-10003228,137,196
7679,2019/12/31,2020/01/07,Standard Class,KM-16375,OFF-PA-10002586,10,15
7680,2019/12/31,2020/01/07,Standard Class,KM-16375,TEC-AC-10002049,1013,1688
7681,2019/12/31,2020/01/07,Standard Class,KM-16375,FUR-BO-10000362,171,342
7682,2019/12/31,2020/01/07,Standard Class,KM-16375,FUR-CH-10004218,364,606
7683,2020/04/28,2020/05/01,First Class,SD-20485,OFF-AP-10003779,168,187
7684,2020/04/28,2020/05/01,First Class,SD-20485,OFF-BI-10003527,3432,3813
7685,2020/02/14,2020/02/21,Standard Class,TT-21070,OFF-BI-10002897,21,26
7686,2020/02/14,2020/02/21,Standard Class,TT-21070,TEC-PH-10002584,438,626
7687,2021/11/25,2021/11/29,Standard Class,BB-11545,FUR-TA-10001095,1412,1569
7688,2021/11/25,2021/11/29,Standard Class,BB-11545,OFF-BI-10004002,16,17
7689,2021/11/25,2021/11/29,Standard Class,BB-11545,TEC-AC-10004518,128,160
7690,2022/07/15,2022/07/17,First Class,RS-19420,OFF-AP-10002191,162,180
7691,2022/07/15,2022/07/17,First Class,RS-19420,FUR-TA-10004575,611,873
7692,2022/07/15,2022/07/17,First Class,RS-19420,OFF-PA-10003177,6,13
7693,2019/12/29,2020/01/03,Standard Class,AI-10855,OFF-LA-10003923,80,89
7694,2019/12/29,2020/01/03,Standard Class,AI-10855,TEC-PH-10001051,224,320
7695,2021/03/22,2021/03/22,Same Day,MC-17275,FUR-CH-10004754,101,168
7696,2022/07/02,2022/07/05,First Class,AH-10120,OFF-PA-10000357,98,164
7697,2022/07/02,2022/07/05,First Class,AH-10120,OFF-BI-10001787,4,5
7698,2022/12/14,2022/12/18,Standard Class,BF-11170,TEC-CO-10002313,720,1200
7699,2022/12/14,2022/12/18,Standard Class,BF-11170,OFF-ST-10002790,66,74
7700,2022/12/14,2022/12/18,Standard Class,BF-11170,OFF-SU-10001664,21,26
7701,2022/12/14,2022/12/18,Standard Class,BF-11170,OFF-FA-10001332,9,17
7702,2022/12/14,2022/12/18,Standard Class,BF-11170,FUR-TA-10003473,369,527
7703,2021/08/26,2021/09/02,Standard Class,AA-10480,OFF-PA-10000605,9,12
7704,2021/08/26,2021/09/02,Standard Class,AA-10480,TEC-PH-10002170,147,210
7705,2021/08/26,2021/09/02,Standard Class,AA-10480,FUR-TA-10004147,358,448
7706,2021/08/26,2021/09/02,Standard Class,AA-10480,TEC-AC-10003911,240,480
7707,2021/08/26,2021/09/02,Standard Class,AA-10480,OFF-AR-10002578,8,9
7708,2022/10/15,2022/10/19,Standard Class,SV-20815,OFF-AR-10001761,8,12
7709,2019/10/25,2019/10/29,Standard Class,EH-14185,TEC-AC-10001553,37,41
7710,2019/10/25,2019/10/29,Standard Class,EH-14185,OFF-BI-10000309,7,14
7711,2020/04/02,2020/04/07,Standard Class,JL-15850,TEC-PH-10003095,79,88
7712,2022/10/28,2022/10/30,Second Class,JM-15250,FUR-FU-10001876,70,78
7713,2022/10/28,2022/10/30,Second Class,JM-15250,OFF-ST-10001522,103,147
7714,2022/10/28,2022/10/30,Second Class,JM-15250,OFF-PA-10000300,29,48
7715,2019/12/05,2019/12/07,First Class,JB-15925,OFF-AP-10001469,125,250
7716,2022/11/03,2022/11/08,Standard Class,PB-19105,TEC-AC-10001553,33,41
7717,2020/01/06,2020/01/12,Standard Class,SP-20620,OFF-PA-10004041,21,30
7718,2020/01/06,2020/01/12,Standard Class,SP-20620,OFF-BI-10002764,2,2
7719,2022/09/09,2022/09/14,Standard Class,MC-17605,TEC-AC-10001114,96,160
7720,2020/01/05,2020/01/10,Standard Class,BG-11695,OFF-AR-10001615,36,60
7721,2020/01/05,2020/01/10,Standard Class,BG-11695,OFF-EN-10000461,14,17
7722,2020/01/05,2020/01/10,Standard Class,BG-11695,OFF-BI-10004506,8,13
7723,2022/04/16,2022/04/20,Standard Class,JO-15550,OFF-AP-10000027,24,41
7724,2020/09/10,2020/09/14,Standard Class,AR-10345,FUR-CH-10003981,126,180
7725,2021/09/25,2021/09/29,Standard Class,TS-21505,OFF-AP-10003849,172,286
7726,2021/09/25,2021/09/29,Standard Class,TS-21505,OFF-ST-10004963,19,24
7727,2021/09/25,2021/09/29,Standard Class,TS-21505,OFF-ST-10002574,232,332
7728,2020/03/16,2020/03/20,Second Class,JK-15640,OFF-AR-10001761,16,18
7729,2021/11/26,2021/12/02,Standard Class,GA-14515,OFF-AR-10000716,13,18
7730,2021/09/26,2021/10/01,Standard Class,TN-21040,TEC-AC-10002637,302,432
7731,2022/06/13,2022/06/19,Standard Class,TW-21025,FUR-CH-10003774,233,291
7732,2022/09/18,2022/09/21,First Class,PA-19060,OFF-EN-10000927,92,115
7733,2022/06/02,2022/06/08,Standard Class,JD-15790,OFF-PA-10000743,9,11
7734,2021/05/15,2021/05/19,Second Class,MN-17935,OFF-PA-10000697,9,15
7735,2022/09/15,2022/09/20,Standard Class,GM-14500,OFF-AR-10004441,11,12
7736,2021/08/22,2021/08/26,Standard Class,DG-13300,OFF-PA-10001870,16,19
7737,2019/05/30,2019/06/06,Standard Class,JG-15160,OFF-BI-10003684,42,70
7738,2022/12/18,2022/12/20,First Class,AG-10330,OFF-AR-10001315,10,13
7739,2022/07/30,2022/08/06,Standard Class,JF-15355,TEC-PH-10003589,81,90
7740,2019/11/21,2019/11/26,Standard Class,SC-20680,OFF-PA-10001609,5,7
7741,2019/11/21,2019/11/26,Standard Class,SC-20680,TEC-AC-10000474,76,95
7742,2020/09/24,2020/09/26,Second Class,CM-11935,TEC-PH-10003095,32,35
7743,2022/08/20,2022/08/27,Standard Class,KT-16480,OFF-PA-10001639,16,26
7744,2021/06/17,2021/06/22,Standard Class,CP-12340,OFF-BI-10002003,7,8
7745,2021/06/17,2021/06/22,Standard Class,CP-12340,TEC-PH-10004539,340,567
7746,2021/06/17,2021/06/22,Standard Class,CP-12340,OFF-AR-10003829,8,10
7747,2020/12/19,2020/12/23,Standard Class,EK-13795,TEC-AC-10004761,15,25
7748,2020/05/31,2020/06/02,Second Class,CW-11905,OFF-FA-10003472,5,8
7749,2020/06/18,2020/06/24,Standard Class,KH-16510,FUR-FU-10003464,55,61
7750,2020/06/18,2020/06/24,Standard Class,KH-16510,OFF-ST-10003716,360,450
7751,2020/06/18,2020/06/24,Standard Class,KH-16510,OFF-BI-10004002,17,35
7752,2020/06/18,2020/06/24,Standard Class,KH-16510,TEC-PH-10002496,374,468
7753,2020/06/18,2020/06/24,Standard Class,KH-16510,OFF-BI-10004826,26,33
7754,2020/11/30,2020/12/03,First Class,AB-10600,FUR-FU-10001546,9,17
7755,2020/12/21,2020/12/23,Second Class,AH-10075,OFF-AR-10001919,2,3
7756,2022/11/17,2022/11/21,Standard Class,CK-12595,OFF-PA-10002558,215,268
7757,2022/11/17,2022/11/21,Standard Class,CK-12595,TEC-AC-10003174,259,431
7758,2022/11/13,2022/11/16,Second Class,SP-20620,TEC-PH-10003988,39,44
7759,2022/11/13,2022/11/16,Second Class,SP-20620,FUR-FU-10004845,93,155
7760,2021/10/24,2021/10/28,Standard Class,JP-15460,OFF-PA-10003072,12,16
7761,2019/12/06,2019/12/11,Standard Class,BG-11035,OFF-PA-10003641,38,42
7762,2022/12/03,2022/12/06,First Class,CC-12550,OFF-PA-10003729,5,10
7763,2022/09/26,2022/09/28,First Class,SL-20155,OFF-AR-10003251,1,2
7764,2020/02/03,2020/02/07,Standard Class,FO-14305,OFF-EN-10003286,60,75
7765,2022/08/12,2022/08/12,Same Day,BB-11545,OFF-AR-10004078,16,18
7766,2022/08/12,2022/08/12,Same Day,BB-11545,FUR-CH-10002331,1246,1780
7767,2022/08/12,2022/08/12,Same Day,BB-11545,OFF-AR-10001953,198,220
7768,2020/08/24,2020/08/26,First Class,DO-13435,OFF-AR-10002053,4,7
7769,2022/11/12,2022/11/17,Standard Class,LB-16735,OFF-PA-10003651,13,27
7770,2021/08/01,2021/08/01,Same Day,TS-21205,TEC-PH-10002885,728,1040
7771,2021/08/01,2021/08/01,Same Day,TS-21205,OFF-AP-10002892,32,46
7772,2021/11/25,2021/12/02,Standard Class,CS-12505,OFF-BI-10000545,274,457
7773,2021/11/25,2021/12/02,Standard Class,CS-12505,TEC-MA-10000418,3150,4500
7774,2021/11/25,2021/12/02,Standard Class,CS-12505,TEC-AC-10000926,42,60
7775,2021/04/13,2021/04/15,First Class,SP-20920,OFF-EN-10001509,6,6
7776,2019/12/27,2019/12/31,Standard Class,CD-12790,OFF-AP-10001366,8,11
7777,2019/12/27,2019/12/31,Standard Class,CD-12790,OFF-FA-10003485,6,8
7778,2019/12/27,2019/12/31,Standard Class,CD-12790,OFF-ST-10004507,46,51
7779,2019/12/27,2019/12/31,Standard Class,CD-12790,OFF-BI-10002353,22,37
7780,2021/04/18,2021/04/22,Standard Class,RF-19840,OFF-AP-10001271,184,204
7781,2021/04/18,2021/04/22,Standard Class,RF-19840,TEC-PH-10004924,18,30
7782,2020/03/08,2020/03/12,Standard Class,FO-14305,OFF-BI-10002706,4,9
7783,2021/11/04,2021/11/06,Second Class,ER-13855,OFF-ST-10003442,27,45
7784,2021/11/04,2021/11/06,Second Class,ER-13855,FUR-TA-10002533,789,876
7785,2021/11/04,2021/11/06,Second Class,ER-13855,OFF-SU-10003505,93,185
7786,2019/11/29,2019/12/06,Standard Class,PB-19150,OFF-LA-10002762,15,25
7787,2021/05/17,2021/05/20,First Class,LW-17215,OFF-BI-10000279,1,3
7788,2021/05/17,2021/05/20,First Class,LW-17215,OFF-FA-10000936,7,8
7789,2021/05/17,2021/05/20,First Class,LW-17215,FUR-FU-10004973,11,23
7790,2021/05/17,2021/05/20,First Class,LW-17215,OFF-PA-10000791,21,31
7791,2022/09/19,2022/09/19,Same Day,FG-14260,OFF-BI-10001132,4,5
7792,2021/12/19,2021/12/24,Standard Class,BP-11050,OFF-BI-10002012,1,2
7793,2022/10/12,2022/10/15,First Class,SP-20860,TEC-AC-10001383,20,40
7794,2020/12/12,2020/12/15,Second Class,JD-15895,OFF-PA-10002036,26,32
7795,2020/12/12,2020/12/15,Second Class,JD-15895,OFF-PA-10002377,78,98
7796,2020/07/12,2020/07/18,Standard Class,FM-14380,TEC-PH-10000526,154,307
7797,2020/10/02,2020/10/06,Standard Class,MP-17965,OFF-BI-10001078,22,27
7798,2022/03/24,2022/03/27,First Class,HR-14830,OFF-EN-10004483,28,47
7799,2022/03/24,2022/03/27,First Class,HR-14830,TEC-PH-10002624,235,470
7800,2022/03/24,2022/03/27,First Class,HR-14830,FUR-CH-10003396,187,208
7801,2022/06/01,2022/06/06,Standard Class,BW-11065,OFF-ST-10002756,260,325
7802,2019/03/24,2019/03/29,Second Class,MS-17710,FUR-FU-10002813,24,40
7803,2020/09/22,2020/09/26,Standard Class,SJ-20125,OFF-LA-10003714,8,12
7804,2020/09/22,2020/09/26,Standard Class,SJ-20125,OFF-ST-10003716,504,720
7805,2020/09/22,2020/09/26,Standard Class,SJ-20125,OFF-ST-10002289,20,25
7806,2020/09/22,2020/09/26,Standard Class,SJ-20125,OFF-AR-10001315,1,3
7807,2020/09/22,2020/09/26,Standard Class,SJ-20125,OFF-BI-10000042,2,3
7808,2021/01/08,2021/01/13,Standard Class,VS-21820,OFF-BI-10004236,28,31
7809,2021/01/08,2021/01/13,Standard Class,VS-21820,OFF-AR-10001955,43,48
7810,2021/01/08,2021/01/13,Standard Class,VS-21820,TEC-PH-10004080,54,109
7811,2021/02/14,2021/02/15,First Class,DK-13090,OFF-PA-10000791,4,5
7812,2021/02/14,2021/02/15,First Class,DK-13090,OFF-AR-10001770,6,8
7813,2021/02/14,2021/02/15,First Class,DK-13090,FUR-TA-10002356,330,550
7814,2021/02/14,2021/02/15,First Class,DK-13090,FUR-FU-10003274,7,11
7815,2022/06/08,2022/06/10,First Class,MG-17680,FUR-BO-10004834,1348,1498
7816,2022/06/08,2022/06/10,First Class,MG-17680,TEC-PH-10000307,12,18
7817,2021/10/21,2021/10/26,Second Class,DP-13390,OFF-AR-10002240,57,113
7818,2021/10/21,2021/10/26,Second Class,DP-13390,OFF-PA-10001801,22,36
7819,2021/10/21,2021/10/26,Second Class,DP-13390,OFF-BI-10001120,4082,4536
7820,2022/01/26,2022/01/30,Standard Class,CJ-12010,OFF-FA-10000611,7,12
7821,2022/12/08,2022/12/10,Second Class,CW-11905,OFF-ST-10000036,533,593
7822,2021/10/21,2021/10/24,Second Class,GW-14605,OFF-ST-10004950,89,112
7823,2019/08/26,2019/09/01,Standard Class,PP-18955,OFF-AR-10003770,6,9
7824,2019/08/26,2019/09/01,Standard Class,PP-18955,TEC-AC-10002800,105,150
7825,2019/05/16,2019/05/23,Standard Class,PW-19030,FUR-CH-10002439,116,233
7826,2020/02/03,2020/02/07,Standard Class,PW-19030,FUR-CH-10004218,64,91
7827,2022/10/31,2022/11/05,Standard Class,CY-12745,TEC-PH-10004042,356,509
7828,2022/10/31,2022/11/05,Standard Class,CY-12745,OFF-EN-10001137,7,10
7829,2020/04/26,2020/05/01,Standard Class,BW-11110,FUR-CH-10002017,51,64
7830,2020/04/26,2020/05/01,Standard Class,BW-11110,OFF-AR-10000588,42,60
7831,2020/04/26,2020/05/01,Standard Class,BW-11110,TEC-PH-10003174,156,312
7832,2020/04/26,2020/05/01,Standard Class,BW-11110,OFF-BI-10001524,40,50
7833,2021/05/09,2021/05/13,Standard Class,MB-18085,TEC-PH-10001552,11,19
7834,2020/01/24,2020/01/28,Standard Class,CR-12820,OFF-AR-10004757,7,13
7835,2020/04/13,2020/04/17,Second Class,EB-14110,FUR-TA-10002530,169,242
7836,2020/04/13,2020/04/17,Second Class,EB-14110,TEC-PH-10001494,240,480
7837,2020/09/25,2020/09/30,Standard Class,SH-19975,FUR-CH-10004289,154,307
7838,2020/09/25,2020/09/30,Standard Class,SH-19975,OFF-LA-10002945,6,13
7839,2020/09/25,2020/09/30,Standard Class,SH-19975,TEC-AC-10002567,144,160
7840,2019/03/28,2019/04/02,Standard Class,CV-12295,OFF-EN-10001509,6,6
7841,2019/03/28,2019/04/02,Standard Class,CV-12295,FUR-TA-10003954,1066,1185
7842,2021/07/17,2021/07/22,Standard Class,AT-10735,OFF-AP-10002892,23,46
7843,2019/04/19,2019/04/23,Second Class,AG-10390,OFF-BI-10003638,35,58
7844,2019/04/19,2019/04/23,Second Class,AG-10390,OFF-PA-10001569,43,71
7845,2022/07/21,2022/07/25,Standard Class,GM-14500,FUR-TA-10001676,87,124
7846,2020/09/27,2020/10/02,Standard Class,JK-15205,OFF-PA-10001125,124,155
7847,2020/09/27,2020/10/02,Standard Class,JK-15205,TEC-PH-10002496,1498,1872
7848,2021/02/27,2021/03/02,Standard Class,DW-13540,FUR-FU-10004053,15,16
7849,2021/05/02,2021/05/06,Standard Class,AS-10090,OFF-ST-10000321,13,19
7850,2021/05/02,2021/05/06,Standard Class,AS-10090,OFF-ST-10002957,10,13
7851,2021/05/02,2021/05/06,Standard Class,AS-10090,OFF-LA-10000973,3,5
7852,2019/12/09,2019/12/15,Standard Class,TS-21205,OFF-PA-10000143,7,8
7853,2019/12/09,2019/12/15,Standard Class,TS-21205,OFF-AP-10003287,16,20
7854,2020/12/25,2020/12/29,Standard Class,SM-20320,OFF-PA-10001526,7,10
7855,2022/12/07,2022/12/12,Standard Class,BH-11710,OFF-AP-10004540,224,321
7856,2022/12/07,2022/12/12,Standard Class,BH-11710,TEC-AC-10001266,26,52
7857,2019/05/30,2019/06/01,First Class,LW-16825,OFF-BI-10004233,15,26
7858,2019/05/30,2019/06/01,First Class,LW-16825,TEC-PH-10003505,418,464
7859,2019/05/30,2019/06/01,First Class,LW-16825,OFF-AP-10001005,142,236
7860,2019/05/30,2019/06/01,First Class,LW-16825,OFF-PA-10001712,24,40
7861,2022/03/02,2022/03/06,Standard Class,JA-15970,OFF-BI-10002353,17,19
7862,2020/10/12,2020/10/17,Standard Class,KA-16525,TEC-AC-10003038,13,18
7863,2020/10/12,2020/10/17,Standard Class,KA-16525,OFF-ST-10000934,49,82
7864,2020/07/14,2020/07/19,Second Class,TG-21310,OFF-ST-10002743,218,273
7865,2020/07/14,2020/07/19,Second Class,TG-21310,OFF-PA-10001846,11,19
7866,2020/07/14,2020/07/19,Second Class,TG-21310,FUR-CH-10004287,354,442
7867,2020/07/14,2020/07/19,Second Class,TG-21310,FUR-BO-10001608,89,128
7868,2019/11/19,2019/11/24,Second Class,DB-13360,OFF-PA-10000357,83,166
7869,2021/05/27,2021/06/02,Standard Class,LS-17245,OFF-PA-10000575,12,13
7870,2022/07/03,2022/07/09,Standard Class,MO-17950,TEC-AC-10002167,12,24
7871,2022/09/25,2022/09/29,Standard Class,CA-11965,OFF-EN-10004459,17,24
7872,2021/10/03,2021/10/07,Standard Class,DB-12910,OFF-LA-10002271,6,6
7873,2021/10/03,2021/10/07,Standard Class,DB-12910,FUR-CH-10004063,732,915
7874,2021/10/03,2021/10/07,Standard Class,DB-12910,OFF-PA-10004610,4,9
7875,2021/10/03,2021/10/07,Standard Class,DB-12910,OFF-PA-10001878,59,98
7876,2022/09/09,2022/09/15,Standard Class,DK-12835,OFF-PA-10002036,19,31
7877,2022/09/09,2022/09/15,Standard Class,DK-12835,OFF-AP-10003278,8,11
7878,2020/03/12,2020/03/18,Standard Class,EB-14170,OFF-LA-10001641,3,5
7879,2021/11/29,2021/12/04,Second Class,DR-12940,FUR-FU-10003806,194,242
7880,2021/06/14,2021/06/21,Standard Class,JS-15685,FUR-TA-10003392,169,337
7881,2022/12/03,2022/12/06,Second Class,LC-16870,OFF-AR-10003856,11,13
7882,2022/12/03,2022/12/06,Second Class,LC-16870,TEC-AC-10002006,61,77
7883,2022/12/03,2022/12/06,Second Class,LC-16870,TEC-AC-10002006,92,102
7884,2022/12/03,2022/12/06,Second Class,LC-16870,OFF-PA-10002246,7,10
7885,2022/12/03,2022/12/06,Second Class,LC-16870,OFF-SU-10004782,24,47
7886,2022/12/03,2022/12/06,Second Class,LC-16870,FUR-FU-10004351,16,23
7887,2022/12/03,2022/12/06,Second Class,LC-16870,FUR-FU-10004270,10,17
7888,2022/12/03,2022/12/06,Second Class,LC-16870,FUR-FU-10004053,11,16
7889,2021/08/16,2021/08/22,Standard Class,JP-15520,OFF-PA-10000019,19,32
7890,2021/12/25,2021/12/29,Standard Class,TS-21655,OFF-AR-10003811,18,20
7891,2021/12/25,2021/12/29,Standard Class,TS-21655,TEC-AC-10001838,240,400
7892,2021/12/25,2021/12/29,Standard Class,TS-21655,FUR-FU-10003553,275,344
7893,2021/12/25,2021/12/29,Standard Class,TS-21655,OFF-PA-10003302,53,106
7894,2022/07/23,2022/07/30,Standard Class,NM-18445,OFF-BI-10002412,8,14
7895,2022/06/21,2022/06/25,Standard Class,EH-14125,OFF-BI-10002852,74,82
7896,2022/06/21,2022/06/25,Standard Class,EH-14125,OFF-BI-10000145,3,6
7897,2022/06/21,2022/06/25,Standard Class,EH-14125,OFF-PA-10001970,313,448
7898,2022/08/13,2022/08/18,Standard Class,DC-12850,OFF-AP-10001563,245,272
7899,2022/08/13,2022/08/18,Standard Class,DC-12850,OFF-BI-10001359,1130,1615
